bathrooms,bedrooms,city,region,monthSold,homeType,livingArea,lotSize,price,yearBuilt,resoFacts.garageParkingCapacity,NearestSchoolDistance,NearestHospitalDistance,ShopsIn2Miles
4,6,Oxnard,Central Coast,August,SINGLE_FAMILY,2369,7506,880000,1969,2,0.27361985,3.88020304,8
3,3,Los Angeles,LA County,June,CONDO,1510,20335,920000,2006,2,0.41294488,1.15950395,455
3,4,Brea,Orange County,September,CONDO,1469,1555,800000,1973,2,0.25300677,1.70093675,48
NA,NA,NA,NA,August,NA,,NA,830000,,0,NA,NA,NA
2,2,Aptos,Central Coast,August,TOWNHOUSE,1385,1394,878000,1984,2,0.39516269,2.52932209,79
2,3,Hayward,Bay Area,August,SINGLE_FAMILY,1119,5662,800000,1955,2,0.29496782,0.23723088,23
2,2,Fremont,Bay Area,July,CONDO,1279,10454,975000,2019,2,0.14465434,3.55929067,77
2,2,Carlsbad,San Diego County,August,CONDO,1410,,870000,1971,1,1.12799698,4.19367753,20
2,3,Covina,San Gabriel Valley,July,SINGLE_FAMILY,1440,8744,951000,1976,2,0.42363327,1.32828372,46
3,2,Long Beach,LA County,July,TOWNHOUSE,1574,979085,1015000,1974,2,0.6908325,1.18201293,138
2,2,Torrance,LA County,July,CONDO,1374,349603,1035000,1962,2,0.98492247,2.47995921,118
2,3,Salinas,Central Coast,June,SINGLE_FAMILY,1900,152895,1000000,1978,2,2.69281881,8.26273081,0
1,1,San Francisco,Bay Area,August,CONDO,1050,18656,850000,1981,0,0.09435256,0.36924854,1818
2,4,Orange,Orange County,August,SINGLE_FAMILY,1313,5920,900000,1955,2,0.44481582,0.71757745,79
2,3,Lakewood,LA County,June,SINGLE_FAMILY,1215,4800,885000,1953,2,0.55662713,1.04217994,145
4,3,Bakersfield,Central Valley,June,SINGLE_FAMILY,4879,20908,1060000,1981,2,2.82637458,6.85444807,0
1.5,1,Santa Barbara,Central Coast,July,CONDO,1026,526,935000,1985,0,0.17909368,2.12093261,40
NA,NA,NA,NA,August,NA,3299,NA,1000000,2009,3,NA,NA,NA
1,4,Long Beach,LA County,July,SINGLE_FAMILY,1272,6000,852000,1942,2,0.36153233,0.49890104,255
2,2,South San Francisco,Bay Area,September,CONDO,1440,,900000,2004,2,0.39600679,2.01111372,27
1,3,Lakewood,LA County,July,SINGLE_FAMILY,1160,5000,875000,1952,2,0.47742561,1.57896814,158
3,2,Long Beach,LA County,July,CONDO,1474,978885,1015000,1974,0,0.6908325,1.18201293,138
2,2,Fullerton,Orange County,September,SINGLE_FAMILY,1349,6072,820000,1955,2,0.18998292,2.52533812,62
2,3,Yorba Linda,Orange County,August,SINGLE_FAMILY,1756,7000,940000,1983,2,1.07773829,4.25384988,1
2,3,Yorba Linda,Orange County,August,SINGLE_FAMILY,1379,7721,1030000,1972,2,0.50832774,0.53665661,46
5,4,Bakersfield,Central Valley,August,SINGLE_FAMILY,4773,33976,860000,1986,3,2.85705377,7.92119339,0
3,3,Bakersfield,Central Valley,July,SINGLE_FAMILY,3661,9147,990000,2006,5,0.7537899,2.16035407,6
2,3,Norco,Inland Empire,July,SINGLE_FAMILY,1900,20463,999999,1976,2,1.31399959,3.14787485,8
3,4,Gilroy,Bay Area,August,SINGLE_FAMILY,2036,3485,974999,2015,2,0.60893307,3.17437406,201
3,3,San Diego,San Diego County,August,MULTI_FAMILY,1480,4558,1056000,1985,2,0.54904751,3.18582451,28
3,4,Granite Bay,North Central,August,SINGLE_FAMILY,2609,23514,1045000,1979,2,1.02402238,3.44293404,4
3,4,Castaic,LA County,July,SINGLE_FAMILY,3034,13542,1003111,1998,3,0.25692371,6.81997437,9
3,6,Anaheim,Orange County,July,SINGLE_FAMILY,2057,5922,1038000,1950,0,0.16160262,1.28032998,117
2,3,Ontario,Inland Empire,August,SINGLE_FAMILY,1696,18018,915000,1983,2,0.25809785,1.73216018,78
3,4,Long Beach,LA County,August,MULTI_FAMILY,2050,6519,940000,1913,0,0.26577715,0.71142177,269
4,6,Riverside,Inland Empire,#N/A,SINGLE_FAMILY,2200,12632,825000,1954,0,0.20703113,2.00351122,16
2,2,Carpinteria,Central Coast,August,CONDO,910,,974000,1984,0,0.26949558,11.90006493,22
3,5,Monterey Park,San Gabriel Valley,June,SINGLE_FAMILY,2684,9875,1000000,1968,0,0.74654997,0.3941898,51
2,4,San Francisco,Bay Area,August,SINGLE_FAMILY,800,1751,969000,1950,0,0.07425145,0.84975018,609
3,4,Anaheim,Orange County,September,SINGLE_FAMILY,1502,7979,1058520,1956,2,0.33537537,1.26037678,55
3,2,Hayward,Bay Area,June,CONDO,1718,,865000,2023,2,0.80099785,2.02420249,24
2,3,Long Beach,LA County,July,SINGLE_FAMILY,1515,5967,1050000,1947,2,0.56659412,2.21093391,153
2,3,Morgan Hill,Bay Area,August,SINGLE_FAMILY,1390,3920,1050000,1985,2,0.38188511,7.93105567,224
2,3,Long Beach,LA County,July,SINGLE_FAMILY,1193,6051,1065000,1952,2,0.18616503,1.78045957,95
2,4,Gilroy,Bay Area,August,SINGLE_FAMILY,1624,6970,980000,1978,2,0.26919661,1.86108178,328
1,1,San Francisco,Bay Area,August,CONDO,1012,0,965000,2001,0,0.2260856,0.73557871,1888
3,5,Castaic,LA County,August,SINGLE_FAMILY,2197,7752,912000,1994,3,0.31308236,6.58582399,10
2,3,Anaheim,Orange County,July,SINGLE_FAMILY,1291,7560,850000,1965,2,0.34538537,2.58818437,6
1,1,Soquel,Central Coast,August,SINGLE_FAMILY,522,36721,951000,1914,0,0.33518193,3.37988784,2
3,2,Santa Paula,Central Coast,September,MULTI_FAMILY,,7085,885000,1938,2,0.16119822,1.10540078,21
1,4,Santa Clarita,LA County,August,SINGLE_FAMILY,1765,41149,1035000,1946,1,0.80366187,2.09731055,29
1,3,Lakewood,LA County,September,SINGLE_FAMILY,1098,5101,860000,1952,2,0.17973348,1.02968853,122
1,3,Pacific Grove,Central Coast,July,SINGLE_FAMILY,1732,9700,900000,1941,0,0.38617682,1.91733942,163
1,2,Long Beach,LA County,July,SINGLE_FAMILY,992,3042,825000,1925,1,0.15118257,0.32160223,338
2,4,Fullerton,Orange County,July,SINGLE_FAMILY,1253,7346,950000,1955,2,0.52973203,2.5424856,44
4,7,Long Beach,LA County,August,MULTI_FAMILY,2544,5822,1065000,1918,3,0.50769067,1.0883468,344
2,3,Brea,Orange County,August,SINGLE_FAMILY,1560,7000,970000,1947,2,0.53875688,1.68700385,100
3,4,Hayward,Bay Area,July,SINGLE_FAMILY,2179,5662,890000,1951,2,0.22466045,2.05133064,44
2,3,Orange,Orange County,September,SINGLE_FAMILY,1615,6400,970000,1959,2,0.18781064,1.04858945,64
2,4,Monterey Park,San Gabriel Valley,August,SINGLE_FAMILY,1692,6098,935550,1949,2,0.37370797,0.73018563,40
2,2,Long Beach,LA County,July,CONDO,1080,33204,970000,1965,2,0.51362222,0.9965037,220
3,3,Santa Clarita,LA County,August,SINGLE_FAMILY,2004,10750,829000,1983,0,0.26204047,4.10995238,9
2,3,Marina,Central Coast,August,SINGLE_FAMILY,1540,7059,865000,1964,2,0.56990548,8.08511285,34
2,3,Santa Clarita,LA County,June,SINGLE_FAMILY,1426,5112,830000,1974,2,0.70699027,0.58409755,70
3,2,Redondo Beach,LA County,September,TOWNHOUSE,1352,30717,975000,1979,2,0.42455316,1.14863348,412
2,4,Anaheim,Orange County,August,SINGLE_FAMILY,1355,7448,820000,1955,0,0.38491295,1.41160899,78
2,3,Anaheim,Orange County,July,SINGLE_FAMILY,1700,7416,1069000,1974,3,0.27691694,2.01371814,27
3,4,Santa Clarita,LA County,August,SINGLE_FAMILY,2192,5337,975000,1968,2,0.32386958,0.96347893,48
2,3,Long Beach,LA County,August,SINGLE_FAMILY,1173,5852,1000000,1951,2,0.35475784,2.06949885,94
1,2,Redwood City,Bay Area,August,CONDO,1228,931,890000,1985,0,0.40652622,2.35209465,60
2,3,Long Beach,LA County,July,SINGLE_FAMILY,1795,3526,915000,1965,2,0.33071257,1.03915026,38
2,3,Placentia,Orange County,June,SINGLE_FAMILY,1560,7313,950000,1963,2,0.25417436,0.66422534,49
2,3,Norco,Inland Empire,July,SINGLE_FAMILY,1871,23958,869900,1967,2,0.44343282,4.37545418,6
2,4,Anaheim,Orange County,June,SINGLE_FAMILY,1660,9000,950000,1971,2,0.25028208,1.72821956,25
2,3,Oxnard,Central Coast,June,SINGLE_FAMILY,1441,6663,810000,1969,2,0.07450832,2.59726858,35
3,3,Covina,San Gabriel Valley,July,SINGLE_FAMILY,1370,9566,839000,1955,2,0.12478765,0.75676788,64
1,3,Anaheim,Orange County,July,SINGLE_FAMILY,1122,6000,820000,1955,2,0.20610678,0.22470942,224
3,4,Fullerton,Orange County,July,SINGLE_FAMILY,1367,5825,990000,1951,4,0.27140821,2.53308857,67
4,3,Anaheim,Orange County,August,CONDO,1695,,803500,2019,2,0.3756411,0.88012846,200
1,3,Long Beach,LA County,July,SINGLE_FAMILY,1242,5067,950000,1954,2,0.19558909,1.81535589,99
2,2,Carlsbad,San Diego County,September,TOWNHOUSE,1263,259242,988250,1983,1,0.40778912,4.86473932,72
4,6,Monterey Park,San Gabriel Valley,September,SINGLE_FAMILY,2295,7760,1050000,1956,2,0.48205533,0.60926738,42
3,,San Francisco,Bay Area,August,MULTI_FAMILY,3210,1899,1010000,1907,0,0.3539587,0.55560678,2209
2,3,West Hollywood,LA County,September,CONDO,1319,26205,1065000,2004,1,0.20189618,1.28662644,520
2,2,Rancho Palos Verdes,South Bay,July,CONDO,1506,753204,1030000,1964,2,1.50584529,4.81077381,0
3,3,Morgan Hill,Bay Area,August,TOWNHOUSE,1941,2476,1076000,2019,2,0.57756563,7.52250365,225
,,Bakersfield,Central Valley,August,MULTI_FAMILY,4525,10890,803000,1967,0,0.22397924,1.01879688,16
0,6,San Francisco,Bay Area,August,CONDO,0,2193,850000,1981,0,0.06825479,0.393452,924
4,3,Santa Cruz,Central Coast,July,SINGLE_FAMILY,3480,79976,944444,1979,3,1.2910249,1.88017548,152
3,3,Gilroy,Bay Area,August,SINGLE_FAMILY,1519,,917500,2024,2,0.41813311,1.26741477,314
2,1,Redwood City,Bay Area,August,CONDO,927,,815000,1996,1,0.2861761,3.23565583,9
2,3,Hayward,Bay Area,June,SINGLE_FAMILY,1200,6098,900000,1955,2,0.38439423,2.46664848,47
3,3,Anaheim,Orange County,July,SINGLE_FAMILY,1926,7176,940000,1965,2,0.29580114,1.47716817,24
2,3,Poway,San Diego County,September,SINGLE_FAMILY,1358,6000,827000,1970,2,0.43230556,3.32374889,32
3,4,Fresno,Central Valley,June,SINGLE_FAMILY,3131,20020,925000,1970,2,0.3613165,4.00475775,26
2,4,Oxnard,Central Coast,September,SINGLE_FAMILY,2211,6253,869500,1957,3,0.35450675,1.39814279,70
2,3,Anaheim,Orange County,June,SINGLE_FAMILY,1350,7249,925000,1955,2,0.08758999,1.12450269,63
3,3,Anaheim,Orange County,September,SINGLE_FAMILY,1443,6140,915000,1955,2,0.4129297,0.98437759,177
3,3,Brea,Orange County,July,SINGLE_FAMILY,1436,2210,945000,1996,2,0.33459498,0.94239413,98
2,3,Woodland Hills,San Fernando Valley,July,SINGLE_FAMILY,1619,7413,940000,1957,2,0.30411758,1.25166477,70
3,4,Aptos,Central Coast,July,SINGLE_FAMILY,1800,10759,1000000,1940,0,0.47457638,4.20208936,36
2,3,Seaside,Central Coast,July,SINGLE_FAMILY,1454,5500,900000,1953,0,0.24986561,5.60145907,103
2,3,Hayward,Bay Area,July,SINGLE_FAMILY,1258,5662,850000,1940,2,0.30320658,1.934208,26
2,3,Fullerton,Orange County,August,SINGLE_FAMILY,1069,6600,811000,1954,2,0.54795982,2.11233943,46
3,3,Placentia,Orange County,September,CONDO,1530,,935000,2021,2,0.33401739,1.18325274,49
1,2,San Francisco,Bay Area,August,SINGLE_FAMILY,1225,2500,1030000,1941,1,0.2427659,1.2826013,478
2,2,Ventura,Central Coast,July,SINGLE_FAMILY,1189,6720,883600,1951,1,0.35786468,0.71425898,75
1,,San Francisco,Bay Area,August,SINGLE_FAMILY,1000,2495,900000,1925,0,0.16085949,1.23390059,439
3,5,Covina,San Gabriel Valley,July,SINGLE_FAMILY,2374,9443,1000000,1955,2,0.26772526,1.25775001,45
2,3,Van Nuys,LA County,August,SINGLE_FAMILY,1744,6654,960000,1953,2,0.24376501,1.2584825,83
2,4,Gilroy,Bay Area,June,SINGLE_FAMILY,2147,6970,1070000,1978,2,0.32775762,2.69897321,316
2,1,Redwood City,Bay Area,July,TOWNHOUSE,1323,,1075000,1992,1,0.18380926,3.58045303,8
3,2,Daly City,Bay Area,September,CONDO,1505,697,910000,1982,0,0.47339306,0.86268817,79
1,2,San Francisco,Bay Area,July,SINGLE_FAMILY,862,2748,1000000,1942,0,0.18793854,1.15011982,466
1,2,West Hollywood,LA County,September,CONDO,907,45411,808000,1929,0,0.16796668,1.64547632,525
3,5,Santa Clarita,LA County,August,SINGLE_FAMILY,2200,8982,890000,1979,2,0.26120365,3.81895422,16
3,4,Covina,San Gabriel Valley,August,SINGLE_FAMILY,1845,9677,920000,1956,2,0.5349041,1.53930898,40
2,2,Anaheim,Orange County,July,CONDO,1530,,879000,1980,2,0.36298718,3.12708495,5
2,2,Cupertino,Bay Area,July,CONDO,1206,,1010000,1984,2,0.54295943,1.20675726,250
2,3,Canoga Park,San Fernando Valley,August,SINGLE_FAMILY,1535,14862,890000,1970,2,0.75199537,2.48304614,26
2,3,Lakewood,LA County,September,SINGLE_FAMILY,1393,5451,820000,1955,2,0.41251524,1.93957511,101
3,3,Ventura,Central Coast,August,SINGLE_FAMILY,1592,4356,985000,1988,0,0.29828014,0.38103015,20
3,3,Diamond Bar,San Gabriel Valley,August,SINGLE_FAMILY,1628,11793,920000,1986,2,0.28215456,1.98840921,6
3,3,Anaheim,Orange County,September,SINGLE_FAMILY,1540,2016,835000,1974,2,0.5889817,4.82226429,2
3,4,Garden Grove,Orange County,July,SINGLE_FAMILY,1818,7272,975000,1952,2,0.36851644,0.99949834,127
3,4,Fontana,Inland Empire,September,SINGLE_FAMILY,3099,7200,859000,2001,3,0.57995178,5.56151651,7
2,4,Norco,Inland Empire,July,SINGLE_FAMILY,2235,19166,1000000,1976,2,1.32839105,3.34596529,7
2,2,Rancho Palos Verdes,South Bay,July,CONDO,1433,753136,1030000,1964,0,1.50584529,4.81077381,0
2,4,Anaheim,Orange County,July,SINGLE_FAMILY,1675,6060,950000,1955,2,0.16282694,1.94972937,193
3,4,Canoga Park,San Fernando Valley,July,SINGLE_FAMILY,2230,11077,1086000,1964,2,0.3116213,1.9710809,114
2,3,Fullerton,Orange County,July,SINGLE_FAMILY,1290,6574,950000,1956,2,0.25048729,1.3786444,68
1,3,Lakewood,LA County,June,SINGLE_FAMILY,1158,5301,850000,1947,2,0.09037758,0.51778798,154
3,3,Daly City,Bay Area,July,CONDO,1798,386403,835000,1986,1,0.2763329,1.59813962,235
2,2,Foster City,Bay Area,August,CONDO,1286,,870000,1973,1,0.55598482,2.92677215,16
2,3,Long Beach,LA County,July,SINGLE_FAMILY,1218,4877,1025000,1953,2,0.28155738,1.40434418,69
4,3,Hayward,Bay Area,July,TOWNHOUSE,1845,0,825000,2010,0,0.15687755,2.15643672,41
2,3,Poway,San Diego County,June,SINGLE_FAMILY,1131,8799,990000,1959,0,0.21468678,1.88799041,127
2,4,Hayward,Bay Area,August,SINGLE_FAMILY,1875,5662,808000,1955,2,0.11097434,0.40304779,25
3,3,Anaheim,Orange County,August,TOWNHOUSE,1508,,815000,2022,2,0.22181713,0.66336438,216
2,3,Covina,San Gabriel Valley,July,SINGLE_FAMILY,1620,7721,810000,1957,2,0.51774142,0.63444205,41
2,2,La Jolla,San Diego County,September,CONDO,1188,,890000,1980,2,0.70373344,0.60734619,183
2,4,Lakewood,LA County,August,SINGLE_FAMILY,1595,5303,985000,1950,1,0.33001611,1.21393346,190
2,3,Orange,Orange County,July,SINGLE_FAMILY,1383,,900000,1954,2,0.22284598,1.2445353,72
2,3,San Gabriel,San Gabriel Valley,July,SINGLE_FAMILY,1004,8829,930000,1944,2,0.1997008,1.69530583,69
3,3,Anaheim,Orange County,July,SINGLE_FAMILY,1926,7350,1025000,1964,2,0.3820929,1.30117825,25
3,2,Fullerton,Orange County,August,TOWNHOUSE,1186,,845000,1979,0,0.36196638,2.47700304,21
2,3,Lakewood,LA County,August,SINGLE_FAMILY,2019,5167,1050000,1950,2,0.19595967,1.88514473,207
4,3,San Diego,San Diego County,September,TOWNHOUSE,1877,,1075000,2019,2,0.33075092,3.59654405,26
3,3,Monterey Park,San Gabriel Valley,July,CONDO,1453,18425,801000,1986,2,0.1625897,0.5423148,71
NA,NA,NA,NA,July,NA,2326,NA,860000,1982,3,NA,NA,NA
2,5,Orange,Orange County,August,SINGLE_FAMILY,1767,6762,950000,1971,0,0.57258804,1.43340042,34
3,3,San Diego,San Diego County,July,CONDO,1269,,1012000,1996,2,0.18092459,3.96570269,44
2,2,La Jolla,San Diego County,September,CONDO,1498,,960000,1960,1,0.74441687,2.03980844,82
2,2,San Diego,San Diego County,September,SINGLE_FAMILY,1450,8300,1050000,1970,2,0.62701985,0.87302182,86
2,2,Capitola,Central Coast,June,TOWNHOUSE,1173,1481,811000,1982,1,0.45475286,1.18213993,205
2,4,Anaheim,Orange County,July,SINGLE_FAMILY,1810,7420,1099000,1961,2,0.44521441,1.60277424,219
2,3,Monterey Park,San Gabriel Valley,September,SINGLE_FAMILY,1864,5724,939000,1967,2,0.28109782,1.00738381,46
3,4,Norco,Inland Empire,August,SINGLE_FAMILY,2280,27007,1009000,2018,2,0.55053621,4.85795622,11
3,2,Santa Cruz,Central Coast,August,SINGLE_FAMILY,1189,189878,920000,1942,0,0.60482285,10.02884853,0
2,2,West Hollywood,LA County,August,CONDO,1553,29755,1055000,1930,0,0.30776961,1.65327191,514
2,4,Long Beach,LA County,July,SINGLE_FAMILY,1513,6459,1090000,1944,2,0.67328363,2.34122766,139
2,3,San Diego,San Diego County,June,SINGLE_FAMILY,1507,,850000,1964,2,1.04425765,1.56264654,39
2,2,San Diego,San Diego County,July,CONDO,1052,107362,962000,2006,2,0.15752597,2.54774205,41
2,3,Fremont,Bay Area,August,TOWNHOUSE,1092,1742,855000,1970,0,0.37181451,3.52225098,103
2,2,Encinitas,San Diego County,August,CONDO,1092,,800000,1985,0,0.5560764,0.92266225,72
2,3,Ventura,Central Coast,July,SINGLE_FAMILY,1353,5694,840000,1956,2,0.2952357,0.78249762,67
2,2,Newport Beach,Orange County,July,CONDO,920,,825000,1971,1,0.81199401,0.21882775,101
3,3,Marina,Central Coast,August,SINGLE_FAMILY,1735,2558,900000,2022,2,0.68807007,8.48260496,36
3,4,Santa Clarita,LA County,July,SINGLE_FAMILY,3045,5230,915000,2007,2,0.68550247,4.54704757,6
3,2,Long Beach,LA County,September,CONDO,1400,,860000,1974,2,0.69122918,1.18235191,138
3,3,Salinas,Central Coast,September,MULTI_FAMILY,1636,6500,885000,1950,1,0.43680135,0.84910977,53
2,4,Gilroy,Bay Area,July,SINGLE_FAMILY,2212,4356,850000,2011,0,0.53205669,1.04379036,320
3,4,Canoga Park,San Fernando Valley,August,SINGLE_FAMILY,2162,13494,1005000,1964,2,0.38066268,2.17279271,88
3,4,San Diego,San Diego County,July,TOWNHOUSE,1990,,1089000,2024,2,0.24520251,3.25429118,17
3.5,4,Hayward,Bay Area,July,SINGLE_FAMILY,1885,9191,1020000,2019,0,0.79817415,2.07269742,9
4,5,Fontana,Inland Empire,July,SINGLE_FAMILY,3113,5000,850000,2002,3,0.33776882,3.97580835,16
4,5,Fresno,Central Valley,September,SINGLE_FAMILY,5149,27007,935000,1956,3,0.62982659,5.638189,5
3,3,San Mateo,Bay Area,June,TOWNHOUSE,1330,1350,955000,1973,2,0.23324395,1.90996262,113
3,4,Salinas,Central Coast,September,SINGLE_FAMILY,2272,10890,950000,1985,2,1.02465683,7.4662756,0
2,3,Anaheim,Orange County,August,SINGLE_FAMILY,1345,6011,870000,1955,2,0.46056346,1.75342167,49
2,4,Salinas,Central Coast,June,MULTI_FAMILY,2188,8000,865000,1949,0,0.11579327,0.86112206,64
2,3,Lakewood,LA County,June,SINGLE_FAMILY,1520,4998,875000,1951,2,0.46288055,1.2274435,232
4,4,Fontana,Inland Empire,September,SINGLE_FAMILY,3088,14908,1021522,2024,3,1.18836258,6.8964096,1
4,5,Fullerton,Orange County,July,SINGLE_FAMILY,3365,10620,905000,1964,2,0.86110373,0.90872518,53
2,3,West Hills,San Fernando Valley,June,SINGLE_FAMILY,1362,7504,873850,1957,2,0.19523083,1.01459811,150
2,3,Lakewood,LA County,September,SINGLE_FAMILY,1416,5641,980000,1953,1,0.53841629,1.17905492,148
2,3,Brea,Orange County,July,SINGLE_FAMILY,1550,6500,800000,1965,2,0.47361981,0.99264898,93
2,3,Canoga Park,San Fernando Valley,July,SINGLE_FAMILY,1780,7524,824000,1958,2,0.53695428,2.24370688,152
2,3,Garden Grove,Orange County,August,SINGLE_FAMILY,1188,9270,950000,1953,2,0.29068586,2.59051648,79
3,4,Santa Clarita,LA County,July,SINGLE_FAMILY,2407,6085,895000,1989,3,0.18521948,3.68379893,22
2,3,Hayward,Bay Area,July,SINGLE_FAMILY,1469,5200,1031000,1955,2,0.14686383,3.36845001,32
3,2,San Diego,San Diego County,August,TOWNHOUSE,1216,90247,805000,1994,2,0.56829418,4.81211748,42
2,3,Hayward,Bay Area,July,SINGLE_FAMILY,1658,5227,1025000,1979,2,0.64851622,1.90291265,40
2,2,San Diego,San Diego County,June,SINGLE_FAMILY,1770,8100,915000,1970,2,0.58050858,0.72186362,83
2,2,Santa Clara,Bay Area,July,SINGLE_FAMILY,1150,3640,800000,1910,0,0.51835663,1.66052663,575
4,4,Bakersfield,Central Valley,July,SINGLE_FAMILY,4301,39204,950000,1981,4,2.83201278,6.99865348,0
3,3,Castaic,LA County,August,SINGLE_FAMILY,2247,13016,950000,2003,2,0.44609878,5.88482943,4
4,5,Clovis,Central Valley,June,SINGLE_FAMILY,3489,10560,948500,2001,3,0.29296914,2.59847689,60
2,3,Ontario,Inland Empire,June,SINGLE_FAMILY,1892,4750,858000,2022,2,0.56597165,5.31743363,17
3,3,Morgan Hill,Bay Area,August,TOWNHOUSE,1473,,920000,1985,2,0.54704594,7.50211831,225
,,Bakersfield,Central Valley,July,LOT,,144183,956000,,0,0.62893516,2.29141199,21
3,4,Castaic,LA County,September,SINGLE_FAMILY,2945,23473,1023344,2002,3,0.78102113,9.35911453,5
3,3,Long Beach,LA County,August,TOWNHOUSE,1535,1000,824000,2023,2,0.06925266,2.44122931,20
3,3,Santa Clarita,LA County,July,SINGLE_FAMILY,2431,,880000,2016,2,0.56085875,4.05808397,16
1,2,Long Beach,LA County,August,SINGLE_FAMILY,932,6022,825000,1925,2,0.56607134,1.30085024,80
1,3,Redondo Beach,LA County,July,SINGLE_FAMILY,1034,5726,892000,1955,0,0.22404923,1.69986342,457
2,3,Long Beach,LA County,August,SINGLE_FAMILY,1694,4823,820000,1941,2,0.52054151,0.48850234,132
3,4,Anaheim,Orange County,July,SINGLE_FAMILY,1938,6060,950000,1968,2,0.36436926,1.14800408,146
3,5,Gilroy,Bay Area,September,SINGLE_FAMILY,2594,4792,1055000,2001,2,0.78851219,3.12158767,48
3,4,Castaic,LA County,August,SINGLE_FAMILY,2422,8352,970000,1990,3,0.6617922,6.36000265,10
3,3,Fullerton,Orange County,August,SINGLE_FAMILY,1620,6541,930000,1955,2,0.40486524,1.13425656,70
2,2,San Diego,San Diego County,July,CONDO,1544,,850000,2020,2,0.40834217,3.65724317,25
1,3,Long Beach,LA County,August,SINGLE_FAMILY,1005,6151,819000,1944,2,0.77177077,2.06282698,25
2,2,Fremont,Bay Area,July,CONDO,1023,,888000,2018,2,0.29461043,1.06429605,122
3,4,Granite Bay,North Central,August,SINGLE_FAMILY,2482,7741,930000,1990,3,0.60119527,2.56180706,9
2,3,Hayward,Bay Area,August,SINGLE_FAMILY,1165,5005,830000,1954,2,0.3180687,0.99363689,28
3,4,Fresno,Central Valley,August,SINGLE_FAMILY,3341,13000,875000,1983,3,0.4038835,4.21057288,21
2,3,Gilroy,Bay Area,August,SINGLE_FAMILY,1486,6970,990000,1958,2,0.14444405,2.23015578,385
3,2,West Hollywood,LA County,August,CONDO,1416,15211,1095000,2003,2,0.26883398,1.70602205,522
3,4,Marina,Central Coast,August,SINGLE_FAMILY,2800,5024,1030000,2016,2,2.25857107,4.91419574,0
16,32,Ontario,Inland Empire,July,MULTI_FAMILY,4604,7500,891000,1952,0,0.45474889,1.05563348,61
3,2,Fremont,Bay Area,July,TOWNHOUSE,1513,1742,1070000,1977,2,0.46325516,0.83492094,146
2,3,Santa Barbara,Central Coast,September,SINGLE_FAMILY,1683,8712,975000,1989,0,3.65547726,5.00662612,1
2,4,Hayward,Bay Area,September,SINGLE_FAMILY,1676,5760,960000,1956,2,0.20317724,0.58420912,26
2,4,Norco,Inland Empire,August,SINGLE_FAMILY,1385,20909,855000,1960,2,0.10919199,4.20378076,11
3,3,Marina,Central Coast,August,SINGLE_FAMILY,1802,2431,825000,2015,2,0.66276431,8.53537364,36
1,2,San Francisco,Bay Area,July,SINGLE_FAMILY,1025,2517,1090000,1937,1,0.33758634,2.22495125,323
1,3,Hayward,Bay Area,August,SINGLE_FAMILY,927,5662,801000,1951,2,0.18332151,3.64333749,59
2,2,South San Francisco,Bay Area,August,CONDO,1082,,950000,2008,2,0.36969716,1.33743208,54
1,3,Lakewood,LA County,September,SINGLE_FAMILY,1210,5002,885000,1952,2,0.31158423,0.57774763,143
2,4,Salinas,Central Coast,August,SINGLE_FAMILY,1848,7000,800000,1962,2,0.18857169,1.8216067,51
2,3,Fullerton,Orange County,July,SINGLE_FAMILY,1250,7100,935000,1955,2,0.44683798,1.96088741,37
